#Number Energy Quality Ratio
1 69.238861 9.463571 0.136680050239
2 34.979052 40.943127 1.17050419205
3 33.373991 11.348061 0.340027088759
4 34.595112 86.601997 2.50330153578
5 94.154863 15.131458 0.160708194116
6 71.93903 81.757088 1.13647748656
7 64.670383 63.93701 0.988659832121
8 78.495786 4.260753 0.0542800221148
9 35.809396 22.27926 0.622162406761
10 57.41847 56.307053 0.980643562951
11 44.907834 29.735464 0.662144248596
12 87.640682 33.939104 0.387252851364
13 34.376917 35.253941 1.02551200272
14 7.719138 42.468545 5.50172117664
15 40.346615 38.833916 0.962507412332
16 15.991691 85.795594 5.36501074214
17 41.144367 89.137122 2.16644776671
18 94.413165 49.552231 0.52484450659
19 29.142401 89.951705 3.0866264245
20 75.478305 20.816567 0.275795369279
21 89.977415 49.285958 0.547759212687
22 95.220997 82.541664 0.866843097642
23 28.846774 19.395794 0.672373070209
24 48.341648 58.81563 1.21666580337
25 20.086336 22.383307 1.11435490276
26 80.389227 90.891578 1.13064376151
27 95.930589 41.367235 0.431220483802
28 98.945764 65.68452 0.663843679048
29 47.254012 63.515573 1.344130801
30 11.418741 14.876662 1.30282856928
31 81.377282 61.056933 0.750294572384
32 96.022462 11.837131 0.123274604227
33 95.124857 0.992331 0.0104318790198
34 67.2225 80.035471 1.19060539254
35 36.384204 18.035266 0.495689448091
36 45.900242 92.686846 2.01931061714
37 18.182044 10.928271 0.601047439991
38 30.757523 65.1346 2.11768028264
39 10.792687 11.193452 1.03713301423
40 38.65177 44.400933 1.14874255435
41 9.840488 34.251425 3.48066325572
42 91.420062 10.165633 0.111196960247
43 1.414807 90.931486 64.2713006085
44 62.666546 67.409047 1.07567835317
45 46.216042 92.437352 2.00011398639
46 84.389932 23.151184 0.274335853239
47 72.321716 64.257865 0.88850028116
48 39.775953 13.529119 0.340133120129
49 47.574467 49.524774 1.04099482607
50 1.242831 9.994552 8.04176271754
51 76.71232 23.693583 0.308862813691
52 12.121071 52.860445 4.36103748588
53 68.25004 56.806625 0.832331014018
54 82.9035 27.097698 0.326858311169
55 34.914295 42.297484 1.21146607715
56 35.608883 78.302962 2.19897271139
57 53.649162 52.33957 0.975589702594
58 0.734135 45.113472 61.4511935816
59 20.685238 73.889502 3.572088559
60 82.578931 76.074675 0.92123589006
61 82.910628 97.865932 1.18037861202
62 75.070408 35.406674 0.471646217775
63 76.653255 89.045599 1.16166755084
64 80.691245 87.022947 1.07846826505
65 34.35003 60.833381 1.77098479972
66 49.064222 58.48986 1.19210817202
67 70.554935 27.03758 0.383213165741
68 36.257632 53.586622 1.47794047885
69 46.661636 40.784974 0.874057952019
70 50.554924 60.907498 1.20477874717
71 56.644889 91.430665 1.61410264216
72 76.855562 32.172151 0.418605370422
73 56.115142 65.084173 1.15983263483
74 28.671402 84.262353 2.93889894188
75 44.602241 20.411328 0.457630099797
76 79.595465 10.526174 0.132245901196
77 44.205532 87.196808 1.9725315827
78 33.064116 98.27082 2.97212905979
79 73.817695 26.330699 0.356699013699
80 84.433064 32.492531 0.384831835547
81 95.476999 17.909587 0.187580120737
82 84.76871 37.743344 0.445250895053
83 5.850954 70.785161 12.0980546078
84 36.818725 45.394097 1.23290790216
85 72.587439 27.557108 0.379640174383
86 98.354904 61.998213 0.630352025965
87 87.350583 48.897042 0.559779228949
88 71.694654 46.90876 0.654285325096
89 76.251508 65.564521 0.859845565284
90 72.982001 10.127184 0.13876276152
91 28.808398 84.980885 2.94986500117
92 38.461611 20.913322 0.543745346496
93 37.611809 41.696891 1.10861168629
94 3.210344 68.091244 21.2099525783
95 51.63091 26.577369 0.514756935332
96 91.78148 1.579093 0.0172049197725
97 29.808419 72.785812 2.44178706694
98 12.608928 94.903211 7.52666769134
99 82.404785 97.643967 1.18493079012
100 33.073511 81.63413 2.46826319709
101 83.093134 54.704546 0.65835218106
102 26.243131 38.989425 1.48570020094
103 51.339708 30.148605 0.587237562785
104 37.60532 25.309076 0.673018498446
105 68.613015 99.948628 1.45670071487
106 98.37536 77.820053 0.791052281791
107 41.985088 5.828563 0.138824598867
108 39.084019 22.266513 0.569708887922
109 79.555366 83.352698 1.04773194055
110 33.198347 78.408726 2.36182620779
111 93.054133 36.53031 0.392570526663
112 70.719083 56.732593 0.802224669684
113 68.108322 12.672978 0.18607091803
114 72.978598 47.926984 0.656726565232
115 82.544862 22.892816 0.277337867498
116 84.906275 48.89125 0.575826109437
117 15.288389 76.08341 4.97654854282
118 93.938889 45.459302 0.483924203106
119 23.682831 64.718663 2.73272494323
120 56.324885 97.391432 1.7291013022
121 99.893436 32.832616 0.32867641073
122 0.524604 53.5736 102.121981533
123 7.693516 96.490121 12.5417456726
124 57.043779 30.957429 0.542695970405
125 24.731148 31.749421 1.28378274231
126 95.793889 66.860721 0.697964365973
127 12.685363 17.057363 1.34464918347
128 55.078079 18.09038 0.328449726796
129 83.882989 51.043174 0.60850447282
130 10.140805 72.892985 7.18808664598
131 21.401188 65.373039 3.0546453309
132 72.122462 54.974631 0.762240077162
133 78.948185 30.777088 0.389839082431
134 42.415629 79.112188 1.86516597455
135 8.589072 91.112357 10.6079396005
136 93.418644 10.800665 0.115615732979
137 2.444798 2.172898 0.888784267657
138 45.560228 94.905231 2.08307190649
139 84.896819 93.478706 1.10108608427
140 46.333854 58.699662 1.26688494335
141 8.269448 44.043958 5.32610616815
142 53.612707 24.145299 0.450365227781
143 88.557164 40.361648 0.455769428208
144 45.47533 96.01024 2.1112598853
145 31.427651 81.2546 2.58544935477
146 14.464037 83.292744 5.75860971595
147 79.406121 60.071088 0.756504501712
148 72.53671 4.418328 0.0609116128923
149 36.651068 58.010548 1.58277919759
150 63.528375 95.556357 1.5041523886
151 77.659474 57.516623 0.74062596664
152 86.186627 99.477753 1.15421332128
153 65.728879 66.261137 1.00809777997
154 73.024877 60.688475 0.83106576133
155 24.108436 5.875301 0.243703117033
156 96.975564 9.070082 0.0935295617358
157 45.575232 72.172605 1.58359270667
158 66.16259 1.822442 0.0275449011292
159 33.903282 67.156807 1.98083498229
160 57.365023 96.330861 1.67926126344
161 91.752058 61.039116 0.665261546504
162 75.300243 87.127113 1.15706283976
163 18.252606 51.209133 2.80557926906
164 40.740971 11.886543 0.291758951941
165 54.52699 68.930479 1.26415338532
166 80.857848 35.423923 0.438101234156
167 24.426519 54.56319 2.23376855294
168 84.17325 23.260537 0.276341201035
169 23.961693 35.415059 1.47798650955
170 45.521715 41.030145 0.901331265749
171 79.570646 98.984755 1.24398581608
172 41.794914 87.395132 2.09104705898
173 52.126083 27.845736 0.534199663535
174 83.970969 25.756319 0.306728852921
175 49.445875 84.258529 1.70405577816
176 43.22173 18.560856 0.42943343545
177 58.277762 81.911536 1.40553674659
178 40.911033 70.955045 1.73437431903
179 79.662936 5.763038 0.0723427768216
180 45.817164 91.760199 2.00274724555
181 84.5497 65.98289 0.780403596938
182 68.222081 94.759791 1.38899003975
183 20.717993 36.760085 1.77430724105
184 95.431209 66.160366 0.693278086836
185 43.648745 86.526303 1.9823319777
186 42.224451 31.90188 0.755530960012
187 95.522194 60.25448 0.63079036899
188 20.319204 56.182161 2.76497844108
189 40.294703 28.371553 0.704101305822
190 92.445 59.711233 0.645910898372
191 47.38922 76.552276 1.61539430275
192 65.521089 1.772999 0.0270599745374
193 90.737275 24.232567 0.267062979354
194 15.590439 97.525697 6.25548113174
195 15.317154 69.698994 4.55038801595
196 6.476589 59.099972 9.12516943718
197 94.800652 29.058277 0.306519801151
198 61.805566 30.832265 0.4988590348
199 13.3014 50.914549 3.82775865698
200 8.692963 62.830203 7.22770855001
201 48.494227 11.727493 0.24183276496
202 76.854061 75.763324 0.985807685556
203 55.018332 79.328803 1.44186128725
204 11.587022 77.495783 6.68815360841
205 32.677317 46.569098 1.42511999991
206 67.004604 21.839661 0.325942691938
207 1.307559 78.952984 60.3819667028
208 45.076458 7.219281 0.16015635035
209 38.553817 99.845486 2.58976915308
210 92.160531 49.132222 0.533115656636
211 32.39651 33.400091 1.03097805906
212 89.211977 40.24742 0.45114368444
213 96.948438 98.557473 1.01659681201
214 52.46505 63.441245 1.20920965481
215 1.199087 35.530767 29.631517146
216 1.211956 71.327194 58.852956708
217 92.892843 47.699768 0.513492390366
218 63.408545 17.617409 0.277839666562
219 6.578231 40.523364 6.16022210226
220 5.955765 5.64041 0.947050462871
221 17.295584 38.573225 2.23023547514
222 53.243921 11.10488 0.208566157252
223 36.748808 9.608862 0.261474113664
224 91.884879 23.798884 0.259007621918
225 64.726479 8.094081 0.125050537663
226 2.88871 9.161417 3.17145611709
227 45.187058 35.599508 0.787825310513
228 83.140033 22.69123 0.27292784452
229 20.829773 90.72559 4.35557266995
230 90.793736 60.554127 0.666941681968
231 9.693666 19.231077 1.98388071138
232 50.005403 24.446224 0.488871652529
233 84.482108 4.178042 0.0494547555561
234 7.391539 10.53792 1.4256733273
235 44.925961 13.723215 0.305462914861
236 26.440755 41.690004 1.57673273702
237 94.895463 24.625602 0.259502416886
238 30.833422 49.223153 1.59642199299
